Timestamp,Service_Title,Service_Description,Word_Count,Label,Numerical_Label,Statistics,Statistics
7/24/2022 23:35:19,HAZARDS VULNERABILITY ASSESSMENT,A hazard vulnerability assessment is a recommended technique for airports to use in prioritizing hazards with a higher probability of occurring in their area.,24,Emergency,4,,
7/24/2022 23:35:50,EMERGENCY CLASSIFICATION,The Emergency Classification section should set standards for outlining the emergency type classifications. Standards should be set up to facilitate a quick assessment of the emergency. ,26,Emergency,4,,
7/24/2022 23:37:43,Inbound Destination Sign,"Signs indicating the route to the apron may be adequate; although it may be necessary to make a distinction between passenger aprons, cargo aprons, and military aprons, or between aprons in different locations at the airport, such as the north apron or east apron. ",44,Ground Operations,2,,
7/24/2022 23:38:09,Outbound Destination Sign,Outbound destination signs identify directions to takeoff runways. These routes usually begin at the entrance to a taxiway from an apron area. The inscription is the runway number plus an arrow indicating the direction (see graphic below). ,37,Ground Operations,2,,
7/24/2022 23:41:36,MUTUAL AID AGREEMENTS,Information was gathered from the Federal Aviation Administration Advisory Circular 150 in order to compile Sample 1 and Sample 2 Mutual Aid Agreements. ,23,Emergency,4,,
7/24/2022 23:42:15,LETTERS OF AGREEMENT,"The Sample 3 Letter of Agreement  will set forth the responsibilities each party will handle during an emergency, as well as the designated locations on the airfield to which the outside agency is granted access and restrictions. ",37,Emergency,4,,
7/24/2022 23:54:33,Contra Costa County Office of Emergency Services (OES),"During large incident/disaster at or near the airport, if appropriate for the incident OES will activate the Emergency Operations Center to support the Incident Commander. Identify potential sources of additional equipment and supplies. ",33,Emergency,4,,
7/24/2022 23:54:55,Contra Costa County Community Warning System (CWS),Provides alert and notification to the communities impacted by an airport or aircraft related incident. in all hazards which could impact the constituents of the county,26,Emergency,4,,
7/24/2022 23:57:19,Contra Costa County Public Works Department ,"Manage resources and oversee operations such as: flood control and debris/trash removal, recovery and business continutiy during disasters/emergencies. Coordinate with private sector utilities, such as electric, gas, sanitation, and water shutdown and service restoration for the airport. ",37,Emergency,4,,
7/24/2022 23:58:44,Walnut Creek Explosive Ordinance Disposal (EOD) ,"Provide technical support for potential explosive situations. If deemed credible, create a plan for mitigating and or removing the explosive threat. ",21,Emergency,4,,
7/24/2022 23:59:09,American Red Cross (ARC) ,Coordinate and provide support services (passengers and emergency responders) as appropriate. Contra Costa County Operational Area has a Memorandum of Understanding with the American Red Cross Bay Area (ARCBA).,29,Emergency,4,,
7/25/2022 0:00:30,Emergency,"Incidents can, for example, include natural disasters (floods, earthquakes, hurricanes, tornadoes, tropical storms, tsunamis,) terrorist attacks/threats, civil unrest, fires, hazardous materials spills, nuclear accidents, aircraft accidents, medical emergencies, and other occurrences requiring an emergency response. ",35,Emergency,4,,
7/25/2022 0:03:02,Contra Costa County Fire Protection District (CCCFPD),"Stand-by with equipment at location designated by ARFF or near the Control Tower if not otherwise directed. Initial contact with CCCFPD to be made on Channel 7. Subsequent
communications with CCCFPD and apparatus will be made on the assigned incident or tactical channel. ",42,Emergency,4,,
7/25/2022 0:03:35,Sheriff’s Department/Law Enforcement,Proceed to fire access gate number 2 at the end of John Glenn Drive unless there is a need to control a route of ingress to the airport movement at the entrance or such other points are required. ,38,Emergency,4,,
7/25/2022 0:04:47,Contra Costa County Health Department Hazardous Materials ,Respond to incident. Report to IC. Provide initial scene assessment by hazardous materials team leader or designee. This report will also be transmitted through the blockchain for optimal communication.,29,Emergency,4,,
7/25/2022 0:06:23, Initial Alarm," Program observing a fire on the airport should promptly notify 9-1-1, CCCFPD, Director of Airports, and the Control Tower by telephone, radio, or any other means of communications available.",29,Emergency,4,,
7/25/2022 0:07:04,Communications Systems Failure,Should a natural or man made catastrophic incident take place that disrupts all standard forms of technical based communications (typically electronically driven) then the airport will resort to radios. ,29,Emergency,4,,
7/25/2022 0:07:37,Loss of Tower Power ,"The back up generator should start and provide power to the tower. If power is still on and conventional methods of communications still don’t work, prepare and test the mobile radio unit. Consider light and signal devices to notify Airport Operations and ARFF.",43,Emergency,4,,
7/25/2022 0:08:05,Alt Loss of Tower Power,Make notification to Airport Operations if conventional method of communicating land line and radios don’t work find someone who can act as a messenger to find if communications is only down in the tower. ,34,Emergency,4,,
7/25/2022 0:11:50,San Francisco Police Department Airport Bureau,"The Airport Bureau provides basic police services to the airport, enforces the airport’s Transportation Security Administration (TSA) security plan, and supports the individual security plans.. The Police Department’s Airport Bureau also plays a crucial role in the airport’s emergency response capabilities.",41,Emergency,4,,
7/25/2022 0:12:04,San Francisco Fire Department,"The San Francisco Fire Department-Airport Division is responsible for providing fire protection, training, fire prevention, code enforcement, emergency medical (Paramedic level) services, hazardous materials abatement, and community-based fire safety training.",30,Emergency,4,,
7/25/2022 0:12:18,SFO Medical Clinic,"The SFO Medical Clinic provides travel medicine, urgent care and occupation health services. The medical clinic is located on the Departures/Ticketing Level of the International Terminal Main Hall. ",28,Emergency,4,,
7/25/2022 0:12:38,Automatic External Defibrillator (AED) Program,This service measures aerosol levels and API to assess drone equipment and flight stability for wildfire areas. Ideal for smaller reconaissance drones,22,Emergency,4,,
7/25/2022 0:13:03,Emergency Notifications While at SFO,"In the event of an incident, emergency, or situation which requires critical information to be disseminated immediately, passengers, employees and the public who have mobile phones in the prescribed area with enabled “Emergency Alerts” will receive a text message accompanied by an audible alert.",44,Emergency,4,,
7/25/2022 0:15:27,ARFF at San Jose International Airport,"At Mineta San Jose International Airport, we have a specialized team of firefighters trained specifically to handle Aircraft Rescue and Fire Fighting, often abbreviated as ARFF. ",26,Emergency,4,,
7/25/2022 0:24:10,Tower,Robotically assisted vehicle towing service for damaged aircraft in the event of an emergency. This service is critical in removing damaged aircraft from active runways and taxiways.,27,Emergency,4,,
7/25/2022 0:25:42,High Pressure Auxiliary Water Supply System,"The Auxiliary Water Supply System is a system of mains and High Pressure Fire Hydrants built solely for the purpose of firefighting. The system is supplied with fresh water, by gravity, from a reservoir and two tanks located at high elevation.",41,Emergency,4,,
8/10/2022 13:56:24,,"A runway mapping service for airports. Great for determining airplane runways and drone vertiport taxiways while also providing separation based on size, displacement, and operating speed.",26,Ground Operations,2,,
8/10/2022 13:56:42,,"The tarmac map of the San Francisco airport ideal for separating low displacement drones from larger, high speed airplanes and nonautonomous vehicles.",22,Ground Operations,2,,
8/10/2022 14:19:30,,Battery charging service located in most vertiports. Allows for optimized fast charging in type Bu98 batteries equiped on most commercial drones.,21,Ground Operations,2,,
8/10/2022 15:10:53,,"Aprons, also called ramps, are the areas where aircraft park, load and unload. There have been several cases where vehicles have been overturned by jet blast. ",26,Ground Operations,2,,
8/10/2022 15:11:30,,"The runway safety area is intended for use by aircraft in emergency situations, i.e., landing short of, veering off of, or overshooting the runway, and always should be free of vehicles, equipment and pedestrians any time aircraft are taxiing, taking off or landing. ",43,Emergency,4,,
8/10/2022 15:11:55,,"Runways have white numbers on each end, centerline stripes down the middle and may have white lines along the edges. Runways that are served by an instrument approach will have more elaborate markings such as those shown",37,Ground Operations,2,,
8/10/2022 15:12:15,,"Taxiways are areas used by aircraft to get to and from the apron/ramp and the runway. Taxiways look similar to runways, but are usually not as wide. Instead of numbers, taxiways use letters or letter/number combinations for designators. ",38,Ground Operations,2,,
8/16/2022 10:49:20,Baggage Handling,An automated baggage handling services. Customers can drop their baggage during checkin and the automatic system adds their bag to the plane and logs the weight and status. ,28,Ground Operations,2,,
8/16/2022 10:51:02,AI Cargo,An automatic weighing service designed for commercial and private aircraft carrying people and cargo. This service is best for delivery and transport drones. Provides accurate weight measurements and safety rundown,30,Ground Operations,2,,
8/16/2022 11:48:02,,"When the tower is in operation, vehicles and pedestrians are required to have clearance to access these areas. During periods when the tower is not operating or at a non-towered airport, extreme caution should be used.",36,Ground Operations,2,,
8/16/2022 11:48:17,,"Computer vision powered rotor maintenance service at vertiports that is free to use and open source. As new drones come into the station, their rotorblades are automatically inspected and signified if maintenance is recommmended.",34,Ground Operations,2,,
8/16/2022 11:52:11,,Robotic rotor maintenance service with motor inspection designed for smaller vertiports with a low turnover time and completely autonomous operation.,20,Ground Operations,2,,
8/16/2022 11:52:18,,"The Runway Safety Area (RSA) is an area surrounding the runway, and is measured from the runway ends and centerline. ",20,Ground Operations,2,,
8/16/2022 11:52:35,,Autonomous vehicle taxiing service using autonomous tugs to move larger aircrafts. This service is ideal for airports integrating with vertiports.,20,Ground Operations,2,,
,,A man crashing on the waves. People in beautiful blue water surfing a nice wave. large dog stands in the water.,21,Ambiguous,0,,
,,A native person doing a dance. A group of people are sitting on stools eating some food. Happy family taking pictures.,21,Ambiguous,0,,
,,A dark-skinned child blowing some bubbles using his mouth. A group of childrent are at a birthday party for their friend.,21,Ambiguous,0,,
,,Two young boys play with a puzzle in a classroom. A young boy in blue shows off his indoor skateboarding tricks.,21,Ambiguous,0,,
,,Two boys sand next to a drinking fountain in a park. A sad man sitting with his head in his hands.,21,Ambiguous,0,,
,,Two men playing rugby collide. Two men are talking as four kids run by.Two men are talking as four kids run by.,22,Ambiguous,0,,
,,A white-haired woman in cooking vegetables. A woman wearing a white bolero jacket is holding a box with some items in it.,22,Ambiguous,0,,
,,white bench looking out onto the ocean with dog. A group of people on a green field are jumping up and down.,22,Ambiguous,0,,
,,A man on Rollerblades grinding down a concrete handrail. The groundskeeper takes a quick nap in the closet during his lunch break.,22,Ambiguous,0,,
,,A group of five men in uniform are posing for the camera. The ladies are preforming for an audience in beautiful outfits.,22,Ambiguous,0,,
,,A child smiling for a picture. several young boys playing soccer in front of a huge brown wooden door. having fun to eachothers.,23,Ambiguous,0,,
,,A brown horse jumps through its paddock. A hiker in a black shirt is standing before an ice covered mountain. A woman skies.,23,Ambiguous,0,,
,,Workers sell Coca Cola Products to customers. People buying beverages from cashiers in orange shirts. Two people riding a bicycle. cross the street.,23,Ambiguous,0,,
,,Two men stop to talk near a sign outside. a man walking and a woman walking holding a baby girl. They seem happy.,23,Ambiguous,0,,
,,A basketball team of 8 girls is doing a hand huddle. player about to kick ball with team looking on in the background.,23,Ambiguous,0,,
,,"Several people dressed in brightly colored clothing are standing in a row. Many people wearing orange, silver, and yellow jackets have a discussion.",23,Ambiguous,0,,
,,A woman slipping backwards in the snow. Two little girls wearing white dresses are standing next to a white carriage attached to two horses.,24,Ambiguous,0,,
,,Some Japanese people enjoy a fireworks shows from a local street. A young couple dancing on their first date all came together to wartch.,24,Ambiguous,0,,
,,A shoe shiner waits for customers. A man standing at the back of a blue vehicle with the door open. Wanted to shine his shoe.,25,Ambiguous,0,,
,,A woman and two girls dressed in pink. A woman with long black hair wearing a black hat and black top with jean shorts on.,25,Ambiguous,0,,
,,Group of men and women waiting for a bus. An asian man wearing a black suit stands near a dark-haired woman and a brown-haired woman.,25,Ambiguous,0,,
,,A guy riding a skateboard in front of a graffiti wall. A boy is running towards the finish line while his classmates run behind him.,25,Ambiguous,0,,
,,Woman with stuffed animal display. A young man is talking with an older woman while drinking wine. A mounted policeman in yellow is patrolling the streets.,26,Ambiguous,0,,
,,"A young child is petting an animal. A man in a t-shirt, glasses and a National Bohemian Beer cap is looking to his right and smiling.",26,Ambiguous,0,,
,,"A kid are playing with leaves by the sidewalk. An old, perhaps homeless, man is sitting at a table with a glass in front of him.",26,Ambiguous,0,,
,,A golden retriever is jumping off a wooden porch. An adolescent wearing a blue striped shirt is skateboarding on a rock inside of a large building.,26,Ambiguous,0,,
,,A group of people gather and holding different types of flags. A lady is arranging candles while a man in a green dress helps her out.,26,Ambiguous,0,,
,,Two people hugging while two other people stare down on them. A man and woman stand near a table of cakes among a crowd of people.,26,Ambiguous,0,,
,,Bikers stopped on a road. A guy is playing the bagpipes while standing next to a woman in a light blue outfit with her belly button showing.,27,Ambiguous,0,,
,,These people are having a wrestling match. People are walking down a street in a city. A man is parasailing in the ocean with a clear sky.,27,Ambiguous,0,,
,,A crowd of people looking at something. A four-wheel rider makes a turn in full gear with people leaning against a rail in the background look on.,27,Ambiguous,0,,
,,Three people in costume walking on sidewalk. A woman with glasses in a black shirt shows something to a smiling boy in a giraffe with sunglasses shirt.,27,Ambiguous,0,,
,,"A guy jumps off of rocks into the water. Two young boys are playing with a can on a city street, there is camera equipment behind them.",27,Ambiguous,0,,
,,A child in medieval clothes points at something on a table. Girl in pigtails playing with a camera tripod while a woman watches with a coffee cup.,27,Ambiguous,0,,
,,"Several women running in a race, while the crowd looks on. A well dressed man in silver suits poses for a photographer in black jacket and jeans",27,Ambiguous,0,,
,,A woman attempts to mini-golf while water pouring down from above interferes. a little girl in a blue flower dress and black boots walking on the sidewalk.,27,Ambiguous,0,,
,,"A woman smiling while raising her right hand. A woman in a blue jacket, wearing a blue hat, drinking from a blue cup is sitting in a tent.",28,Ambiguous,0,,
,,Two Formula race cars on an Eni sponsored racetrack. Here is a picture of a metro link worker making sure all passengers are safely riding on the bus.,28,Ambiguous,0,,
,,A technician readying his equipment. A young blond girl with a pink shirt on jumps high into the air while kicking her foot out and sticking her tongue out.,29,Ambiguous,0,,
,,A group of children have fun in sack race. A female hiker leans against a tree while another female and a male with a backup climb a wooded hill.,29,Ambiguous,0,,
,,"A couple on a beach, the woman is touching the man's face. Two men are on the beach, and one of the men hits a ball with his head.",29,Ambiguous,0,,
,,a large group of people in red uniforms are playing in a band. A police officer is standing in a street full of parked cars posing beside his motorcycle.,29,Ambiguous,0,,
,,An asian man giving a speech. An East Asian man in a black jacket and a woman in a salmon-colored jacket are looking at goods in an Asian grocery store.,30,Ambiguous,0,,
,,A man in all black carries a vegetable. Two young blond women stand in a plaza sharing a mass of white cotton candy while pedestrians pass by all around them.,30,Ambiguous,0,,
,,Two men are cooking in the kitchen using rice milk. A young boy wearing a red scarf around his head with the word free written in red on one cheek.,30,Ambiguous,0,,
,,A man is playing music with a trumpet. An elderly woman is walking with a cane. Men shovel snow while wearing shorts. The boy is thinking about playing with the water. ,31,Ambiguous,0,,
,,A man in a black cap and blue shirt is looking for gold. A woman in a coat is leaning in for a kiss with a man in a fur lined coat.,32,Ambiguous,0,,
,,An old bearded man holding a fruit. A man in a yellow shirt and wearing the number 12 is pulling on a rope that is tied to the front of a horse. ,32,Ambiguous,0,,
,,"A boy wearing a bike helmet, jeans, and a striped shirt and a girl wearing a green shirt and jeans ride bikes with training wheels down a sidewalk. A man ignoring the painting.",33,Ambiguous,0,,
,,"The boy is jumping in the air. A blue-eyed woman with red-hair and glasses looks up at the camera while holding a hamburger with a bite out of it, as she sits on chair.",34,Ambiguous,0,,
,,A young asian girl is sliding down a pole on outdoor playground equipment. A black dog swims in water with a colorful ball in his mouth. sound weared is not it? yes it is.,34,Ambiguous,0,,
,,a summer snowboarder going for an indy grab while jumping in the air. A man is showing off his painting in the snow while another man skis by. They are looking and walking around.,34,Ambiguous,0,,
,,A person walks through the snow wearing snowshoes with a fence in the background. Two men walk down the beach with their dog running ahead of them looking around and making fun on others,34,Ambiguous,0,,
,,A man wearing a plaid hat sits in a lawn chair reading a magazine. A young child sits on a raft in a swimming pool and is wearing blue goggles. There is no group,34,Ambiguous,0,,
,,An outdoor cafe with people sitting while a man in white shirt is walking toward them. A woman dressed in black with a hula hoop around her waist performs in front of diners. great,34,Ambiguous,0,,
,,A young child in a blue flowery dress walks along a sidewalk near a gated wall. workers are wearing life jacket and working at the seashore. The mannequin will be loaded into the car.,34,Ambiguous,0,,
,,One man in a vest and tie plants a kiss on the cheek of another happy man. A young boy wearing a red shirt with yellow writing on it and a red sports cap,34,Ambiguous,0,,
,,Two young barefooted girls are climbing an old lava flow with their father and mother following close behind. A crowd of variously attired people is walking along a line of orange traffic cones. wow,34,Ambiguous,0,,
,,A young woman is posing on a mini-scooter while another woman sets up a camera in a park. A man with a mustache and glasses in a red jacket stands in an open doorway ,34,Ambiguous,0,,
,,A young girl with curly hair with a white shirt with a skull and bones picture on it. A bunch of children in white are doing a dance routine while another person jumps rope.,34,Ambiguous,0,,
,,A band of women plays music on a brightly-bannered stage as a lone young woman with brown hair looks on. A person dances along with a dancing video-game projected on large screen behind her.,34,Ambiguous,0,,
,,A worker wearing a hazard cone on his head and holding a flare being photographed by two photographers as he leads a parade. People are watching bulls and other people run down the street.,34,Ambiguous,0,,
,,"A white female wearing white shorts and yellow top throws a stick in a nature scene. Older men are sitting in chairs, reading newspapers. A bunch of children are relaxing, while someone else jumps.",34,Ambiguous,0,,
,,"A pensive young man of Indian descent, sitting on the ground resting against a tree, with other people engaged in conversation in the background. A bunch of children are relaxing, while someone else jumps.",34,Ambiguous,0,,
,,A mom and son having fun at the lake during winter. A younger man with a fedora has two empty bottles held up to his mouth. Two girls run screaming away from a snake.,34,Ambiguous,0,,
,,"Two women in flowered Asian garb pose and smile. Two young women dancers, one brunette and one blond, wearing similar red and black costumes and occupying a similarly colored ""dance cage"", entertain a gathering crowd.",35,Ambiguous,0,,
,,Two people wearing hats are standing in a field tending to a crop. A young boy is looking through a telescope with a bridge and water in the background. birds are flying on the sky,35,Ambiguous,0,,
,,A guy with glasses and a beard in a suit is surrounded by photographers. A man in a white and black uniform carries luggage and blankets across a sidewalk outside of a red bricked building.,35,Ambiguous,0,,
,,A cheerleading team is posing in a pyramid in front of a crowd of watchers. A woman in a pantsuit stands outside without an umbrella. Older men are sitting. A bike rider crashes his bike,35,Ambiguous,0,,
,,Two cowboys in a pen with a big spotted cow that has a rope around it's middle. A little boy is hiding underneath a table on the street that is displaying fruit. Tall humans crossing,35,Ambiguous,0,,
,,A young woman wearing sunglasses and several necklaces drinks from a bottle of water in an outdoor setting. Some young boys pose with a man and woman by some graffiti. People pose for a picture.,35,Ambiguous,0,,
,,A man in a yellow shirt wearing a tool belt examines something on a roof on a clear day. Man with brown coat and sunglasses wears a blue wig and ball cap. one tow three,35,Ambiguous,0,,
,,A girl is standing in a field pushing up her hat with one finger and her hand is covering most of her face. A collection of blue tents are setup in a landscape with vegetation.,35,Ambiguous,0,,
,,"A boy in a red poncho is reading while leaning on a pole. Four men, one in a long blue robe, looking like they are doing laundry in a muddy pit in a 3rd world country.",36,Ambiguous,0,,
,,A golden retriever puppy stands in front of two people looking over a railing. A woman wearing a green headscarf laughs while a woman in the background paddles a boat.two girls were there to suport them,36,Ambiguous,0,,
,,A girl and a guy sitting on the ground while the girl is blowing bubbles. A blond woman is opening a present with a surprised look while other women around her are sitting with concerned faces.,36,Ambiguous,0,,
,,A tan dog jumping up at a woman in a skirt and a black and tan dog walking away. A woman with a black jacket and headphones standing next to a building that is under construction.,36,Ambiguous,0,,
,,"Two male clowns, one in a plaid suit and the other in black, performing a musical number in a theater setting. A man on a street in a bright t-shirt holds some sort of tablet towards ",36,Ambiguous,0,,
,,A guy in an olive-green sweater and blue jeans is playing with a blond-haired toddler in a yard using toy golf clubs. The little boy dumped the water into the dirt and played in the mud,36,Ambiguous,0,,
,,A big black dog chases a big brown dog with a green object in his mouth while another big brown dog tags behind. A woman is walking on a sidewalk with a cappuccino in her hands.,36,Ambiguous,0,,
,,"An unknown man works a grill in a kitchen wearing a coca cola shirt, there is much types of food to be seen. Two girls in the sand are standing near a structure with yellow railings.",36,Ambiguous,0,,
,,A man with a hard hat carries a tree branch. An Asian man wearing a black jacket is reading a newspaper in front of a store. A man wearing a jacket and jeans taking a picture ,36,Ambiguous,0,,
,,Two blond-hair ladies are sitting on a park bench near a body of water. A snowboarder sits on a slope with skiers and boarders nearby. The boy is at a swimming pool. cool sound like a fun,37,Ambiguous,0,,
,,A group stands in the distance while the sky casts interesting light on some clouds. A man wearing a helmet is working on construction. A boy shaves a man's head.A group of kids look at a fountain.,37,Ambiguous,0,,
,,A shirtless man wearing light blue shorts and a baseball cap stands at the front of a boat. A man and a woman in an orange shirt are sitting on a rock and looking at the view ,37,Ambiguous,0,,
,,"A man in a white t-shirt sits holds a newborn baby with a small hat on. A black and white dog is running over grass. A man and his friend hiking in a mountain near Bakersfield, California.",37,Ambiguous,0,,
,,Three blond girls and two blond women are playing with a jump rope in the dirt. A child in goggles and swim hat is swimming the backstroke in a pool. Three people walk on a street with bikes.,38,Ambiguous,0,,
,,"A man is preparing to tee off in golf, and there is a big crowd watching him. A city with historical buildings at a distance on each side of the street with people on the sidewalks looking on.",38,Ambiguous,0,,
,,"A young boy and a young girl ride a bicycle down a street, with dirt and small trees around them. A warmly dressed man stands with a carving station on the street in front of his rotisserie machine.",38,Ambiguous,0,,
,,There is a woman in a black jacket and sunglasses and a man in a white shirt with his back turned. A man on a street in a bright t-shirt holds some sort of tablet towards a woman ,38,Ambiguous,0,,
,,"One man wearing a green jacket, blue jeans, boots and a gray cowboy hat standing beside a barn watching the sun. The man is sitting on a bench waiting for his bus to arrive at the bus station.",38,Ambiguous,0,,
,,A man in a blue coat looks at his feet in a bazaar. Blond woman wearing red boots with a bland and white jacket walking down the street. The soccer player in red is shooting at the goal.,38,Ambiguous,0,,
,,Two clowns speak into a microphone. A woman in a polka-dot shirt and black boots is walking down the street and being approached by a man in a black jacket and jeans. A person is sleeping in bed.,38,Ambiguous,0,,
,,A man and a woman are sharing a meal at an outside restaurant.  A person in a blue shirt sits behind two people sitting on a wood bench. There is a car that is driving along a rough road.,39,Ambiguous,0,,
,,A man holding a cellphone and a woman holding a shopping bag stand in front of a wall covered in street art. The man is sitting on a bench waiting for his bus to arrive at the bus station.,39,Ambiguous,0,,
,,"A woman and three children, holding hands with each other, are crossing the street. Three people have their picture taken in front of a mountain. The man is shirtless heading toward camera to pose and think had a great pose.",40,Ambiguous,0,,
,,"A youth standing nest to a metal fence with a black shirt on and a cigarette in their mouth. Dour baseball players in a field, one is touching the ball to the ground and one is sliding past a base.",40,Ambiguous,0,,
,,"An obese man dressed in only shorts, parking a red motor scooter. a sweaty guy singing into a microphone loudly. A young boy and a young girl ride a bicycle down a street, with dirt and small trees around them.",40,Ambiguous,0,,
,,"A white dog with a yellow toy in his mouth runs through a nature trail towards the camera. An intricate gold design is the backdrop to a middle-aged woman in a blue outfit playing a long, brass instrument .",39,Ambiguous,0,,
,,"A woman wearing a green shirt and blue jeans walks away. They are not in love with each other. Four baseball players in a field, one is touching the ball to the ground and one is sliding past a base.",40,Ambiguous,0,,
,,"Provide traffic control- stop, divert, or otherwise control unauthorized vehicles and spectators so that they don’t enter the airport operations area or interfere with the alert operations.",27,Emergency,4,,
,,"The mission of the OAIP is to improve safety by collaboratively developing safety enhancements with the FAA and the aviation community based on the identification of hazards, evaluation of risk, and by monitoring the effectiveness of risk mitigations.",38,Emergency,4,,
,,"A form similar to FAA Advisory circle 150 can be filled out in order to implement an agreement between an airport and a private, county, or city agency.",28,Emergency,4,,
,,"The GLS procedure is published on standard IAP charts, features the title GLS with the designated runway and minima as low as 200 feet DA. Future plans are expected to support Cat II and CAT III operations.",37,Flight Operations,1,,
,,An autonomous service used to augment visual observation by tower personnel of aircraft and/or vehicular movements on runways and taxiways.,20,Ground Operations,2,,
,,"FSS relays ATC clearances, process Notices to Airmen, broadcast aviation weather and aeronautical information, and advise Customs and Immigration of transborder flights.",22,Ground Operations,2,,
,,"A service package that includes general surveillance of operational safety, certification of airmen and aircraft, accident prevention, investigation, and enforcement.",20,Ground Operations,2,,
,,"FUSION performance is characteristic of a single-sensor radar display system. Terminal areas use mono-pulse secondary surveillance radar (ASR 9, Mode S or ASR 11, MSSR)",25,Ground Operations,2,,
,,Drones should monitor the ground control/clearance delivery frequency for engine start/taxi advisories or new proposed start/taxi time if the delay changes.,21,Ground Operations,2,,
,,The aircraft applies the broadcast data to improve the accuracy and integrity of its GNSS signals and computes the deviations to the selected approach. A single ground station can serve multiple runway ends up to an approximate radius of 23 NM.,41,Ground Operations,2,,
,,They may also get an updated weather briefing prior to takeoff. Pilots will use four “key clicks” on the VHF radio to contact the appropriate ATC facility or six “key clicks” to contact the FSS.,35,Ground Operations,2,,
,,A program that specifically requests a “PAR” approach when a precision radar approach is desired or request an “ASR” or “surveillance” approach when a nonprecision radar approach is desired.,29,Ground Operations,2,,
,,"Long radius exit or turn-off taxiway. The high speed taxiway is designed to expedite aircraft turning off the runway after landing, thus reducing runway occupancy time.",26,Ground Operations,2,,
,,"The hold in lieu of procedure turn is a required maneuver unless the aircraft is being radar vectored to the final approach course, when “NoPT” is shown on the approach chart, or when making a “straight−in” approach.",37,Ground Operations,2,,
,,The hold in lieu of procedure turn permits the pilot to align with the final or intermediate segment of the approach and/or descend in the holding pattern to an altitude that will permit a normal descent to the final approach fix altitude.,42,Ground Operations,2,,
,,"The color monitoring display, Final Monitor Aid of the PRM system or FMA with the same capability, presents surveillance data to controllers along with detailed maps depicting approaches. No transgression zone and is required for all simultaneous close parallel PRM NTZ monitoring operations.",43,Ground Operations,2,,
,,"land and hold short operations for selected airports, airport diagrams for selected towered airports, en route flight advisory service outlets, parachute jumping areas, and facility telephone numbers.",27,Ground Operations,2,,
,,"Manage the requisition process for the use of private sector utilities, supplies, and contractors for emergency operations utilizing preexisting vendor agreements. Provide logistical and tactical support during emergencies.",28,Ground Operations,2,,
,,"At points closer to the major destination areas, more detailed destination signs should be provided to indicate specific areas that are designated for parking service, passenger handling, or military aircraft (see Figure (d) for a typical sign).",37,Ground Operations,2,,
,,"More than one runway number, separated by a dot, may be shown where the taxiing route is common to both runways (see figure below). The outbound destination sign should always direct the pilot to the beginning of a takeoff runway.",40,Ground Operations,2,,
,,An automated light management service for vertiports with many signaling and safety lights. This service works by identifying degredation and optimizing usage time.,23,Ground Operations,2,,
,,"A radar tuning service that uses signal processing and noise reduction to produce clean, clear, and powerful radar signals at nearly all opeational frequencies. ",24,Ground Operations,2,,
,,"A fog density measuring tool that works completely off of computer vision and onboard cameras. The algorithm dynamically maps fog and determines safety margins for VFR based, and navigationally aided flight.",31,Weather,3,,
,,Foggy in the morning with no wind and high moisture. Corrosive materials used in docking bays and vertiports should be covered or replaced to avoid deterioration in real time use.,30,Weather,3,,
,,Possible light rain overnight with small gusts at altitudes above two thousand feet. Long range drones should communicate with ground stations to avoid high turblence zones and maintain airspace restrictions.,30,Weather,3,,
,,Windy in the evening with calmer speeds during the night. Moderate temperatures are forecasted for the next week with no precipitation.,21,Weather,3,,
,,Humid throughout the day with extremely high temperatures. Aircraft with small batteries or temperature sensitive equipment should have limited flight profiles.,21,Weather,3,,
,,One to two inches of snow overnight with high chance of gusts and ice buildup. This service automatically shares weather related information to ground stations to notify them if heating or cooling equipment should be turned on.,37,Weather,3,,
,,This service uses temperature and moisture sensors to measure the amount of snow and ice build up experienced during winter storms in snowy regions.,24,Weather,3,,
,,"Drizzle and wind monitoring service with high performance cluster modeling and parallelization. Although drizzle is generally negligable, it is important to be tracked for small drone operations.",27,Weather,3,,
,,"Topology mapping service that produces point-cloud plots of thick clouds. These models produce detailed turblence mapping for small, turblence intolerant drones.",21,Weather,3,,
,,"Foggy until morning, starting again in the evening. This weather pattern is often seen in bays and marinas where evaporating water at dawn and dusk accumulate into fog.",28,Weather,3,,
,,events considered significant and are not included in a current hazardous weather advisory should be communicated thorugh this service rapidly,20,Weather,3,,
,,Foggy overnight with low visibility and high moisture levels. Temperatures are moderate with a slight wind of 5 mph east.,20,Weather,3,,
,,Rain overnight from 9 pm to 3 am. Light intensity with scattered showers throughout the area. Cloudy in the morning,20,Weather,3,,
,,Moderate winds from the ocean overnight. Wind advisories in place for mountainous areas. Lighter aircraft should follow FAA airspace restrictions,20,Weather,3,,
,,Possible light snow (< 1 in.) and windy overnight. Slight chance of icing due to low temperatures. Cold weather services are recommended.,22,Weather,3,,
,,Light rain overnight might have little hail and flurry. Drone activity is limited to heavy duty aircraft with flight programmes avoiding stronger rain areas,24,Weather,3,,
,,"Possible drizzle overnight. Dew point is lowered, please check NWS for more detailed information about weather. No restrictions or provisions for aircraft at this time",25,Weather,3,,
,,"High Visbility and low wind, with moderate temperatures. This service sends detailed and highly accurate weather reports about times with perfect flying conditions as described earlier.",26,Weather,3,,
